"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Tonga","2.4","Industries","Transportation and storage","H","1998","1000","Pa'anga","2008","9313982.52190271",""
"Tonga","2.4","Industries","Accommodation and food service activities","I","1998","1000","Pa'anga","2008","4715815.35243878",""
"Tonga","2.4","Industries","Information and communication","J","1998","1000","Pa'anga","2008","9179290.35850841",""
"Tonga","2.4","Industries","Financial and insurance activities","K","1998","1000","Pa'anga","2008","14679886.3610332",""
"Tonga","2.4","Industries","Real estate activities","L","1998","1000","Pa'anga","2008","32736832.9453755",""
"Tonga","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1998","1000","Pa'anga","2008","1795846.52850746",""
"Tonga","2.4","Industries","Professional, scientific and technical activities","M","1998","1000","Pa'anga","2008","1041242.51110072",""
"Tonga","2.4","Industries","Administrative and support service activities","N","1998","1000","Pa'anga","2008","754604.01740674",""
"Tonga","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1998","1000","Pa'anga","2008","42315113.2692228",""
"Tonga","2.4","Industries","Public administration and defence; compulsory social security","O","1998","1000","Pa'anga","2008","23722147.2",""
"Tonga","2.4","Industries","Education","P","1998","1000","Pa'anga","2008","13747095.6667648",""
"Tonga","2.4","Industries","Human health and social work activities","Q","1998","1000","Pa'anga","2008","4845870.40245799",""
"Tonga","2.4","Industries","Other service activities","R+S+T","1998","1000","Pa'anga","2008","6489608.71182636",""
"Tonga","2.4","Industries","Arts, entertainment and recreation","R","1998","1000","Pa'anga","2008","1412793.88745314",""
"Tonga","2.4","Industries","Other service activities","S","1998","1000","Pa'anga","2008","5076814.82437322",""
"Tonga","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1998","1000","Pa'anga","2008","249629281.270703",""
"Tonga","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1998","1000","Pa'anga","2008","36096029",""
"Tonga","2.4","Industries","Plus: Taxes on products","D.21","1998","1000","Pa'anga","2008","36222029",""
"Tonga","2.4","Industries","Less: Subsidies on products","D.31","1998","1000","Pa'anga","2008","126000",""
"Tonga","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1998","1000","Pa'anga","2008","285725310.270703",""
"Tonga","2.4","Industries","Agriculture, forestry and fishing","A","1997","1000","Pa'anga","2008","54908243.4699746",""
"Tonga","2.4","Industries","Crop and animal production, hunting and related service activities","01","1997","1000","Pa'anga","2008","45813494.8824459",""
"Tonga","2.4","Industries","Fishing and aquaculture","03","1997","1000","Pa'anga","2008","9094748.58752863",""
"Tonga","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1997","1000","Pa'anga","2008","27169805.9639946",""
"Tonga","2.4","Industries","Mining and quarrying","B","1997","1000","Pa'anga","2008","835371.375687151",""
"Tonga","2.4","Industries","Manufacturing","C","1997","1000","Pa'anga","2008","21386505.9211612",""
"Tonga","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","1997","1000","Pa'anga","2008","4947928.66714626","2"
"Tonga","2.4","Industries","Construction","F","1997","1000","Pa'anga","2008","18216322.9506328",""
"Tonga","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1997","1000","Pa'anga","2008","32627423.077077",""
"Tonga","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1997","1000","Pa'anga","2008","18973640.5843712",""
"Tonga","2.4","Industries","Transportation and storage","H","1997","1000","Pa'anga","2008","8985030.00676285",""
"Tonga","2.4","Industries","Accommodation and food service activities","I","1997","1000","Pa'anga","2008","4668752.48594298",""
"Tonga","2.4","Industries","Information and communication","J","1997","1000","Pa'anga","2008","9003273.16848404",""
"Tonga","2.4","Industries","Financial and insurance activities","K","1997","1000","Pa'anga","2008","11943504.1043494",""
"Tonga","2.4","Industries","Real estate activities","L","1997","1000","Pa'anga","2008","31529330.6513843",""
"Tonga","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1997","1000","Pa'anga","2008","1694864.14781846",""
"Tonga","2.4","Industries","Professional, scientific and technical activities","M","1997","1000","Pa'anga","2008","970715.909972793",""
"Tonga","2.4","Industries","Administrative and support service activities","N","1997","1000","Pa'anga","2008","724148.237845669",""
"Tonga","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1997","1000","Pa'anga","2008","41007550.3836128",""
"Tonga","2.4","Industries","Public administration and defence; compulsory social security","O","1997","1000","Pa'anga","2008","22958208.9",""
"Tonga","2.4","Industries","Education","P","1997","1000","Pa'anga","2008","13303457.1688137",""
"Tonga","2.4","Industries","Human health and social work activities","Q","1997","1000","Pa'anga","2008","4745884.3147991",""
"Tonga","2.4","Industries","Other service activities","R+S+T","1997","1000","Pa'anga","2008","6311656.34281819",""
"Tonga","2.4","Industries","Arts, entertainment and recreation","R","1997","1000","Pa'anga","2008","1391547.82521397",""
"Tonga","2.4","Industries","Other service activities","S","1997","1000","Pa'anga","2008","4920108.51760422",""
"Tonga","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1997","1000","Pa'anga","2008","234411974.260146",""
"Tonga","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1997","1000","Pa'anga","2008","37229758",""
"Tonga","2.4","Industries","Plus: Taxes on products","D.21","1997","1000","Pa'anga","2008","37355758",""
"Tonga","2.4","Industries","Less: Subsidies on products","D.31","1997","1000","Pa'anga","2008","126000",""
"Tonga","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1997","1000","Pa'anga","2008","271641732.260146",""
"Tonga","2.4","Industries","Agriculture, forestry and fishing","A","1996","1000","Pa'anga","2008","55567831.5882629",""
"Tonga","2.4","Industries","Crop and animal production, hunting and related service activities","01","1996","1000","Pa'anga","2008","46604344.3534757",""
"Tonga","2.4","Industries","Fishing and aquaculture","03","1996","1000","Pa'anga","2008","8963487.2347872",""
"Tonga","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1996","1000","Pa'anga","2008","27274402.8762119",""
"Tonga","2.4","Industries","Mining and quarrying","B","1996","1000","Pa'anga","2008","1394000",""
"Tonga","2.4","Industries","Manufacturing","C","1996","1000","Pa'anga","2008","20707542.0753343",""
"Tonga","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","1996","1000","Pa'anga","2008","5172860.80087766","2"
"Tonga","2.4","Industries","Construction","F","1996","1000","Pa'anga","2008","24437791.5386176",""
"Tonga","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1996","1000","Pa'anga","2008","32598399.4303255",""
"Tonga","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1996","1000","Pa'anga","2008","19648285.4604457",""
"Tonga","2.4","Industries","Transportation and storage","H","1996","1000","Pa'anga","2008","8263193.67007619",""
"Tonga","2.4","Industries","Accommodation and food service activities","I","1996","1000","Pa'anga","2008","4686920.29980364",""
"Tonga","2.4","Industries","Information and communication","J","1996","1000","Pa'anga","2008","9294472.17503095",""
"Tonga","2.4","Industries","Financial and insurance activities","K","1996","1000","Pa'anga","2008","10917485",""
"Tonga","2.4","Industries","Real estate activities","L","1996","1000","Pa'anga","2008","30889402.1021999",""
"Tonga","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1996","1000","Pa'anga","2008","1743737.4041672",""
"Tonga","2.4","Industries","Professional, scientific and technical activities","M","1996","1000","Pa'anga","2008","1022776.30592443",""
"Tonga","2.4","Industries","Administrative and support service activities","N","1996","1000","Pa'anga","2008","720961.098242776",""
"Tonga","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1996","1000","Pa'anga","2008","38668256.2353758",""
"Tonga","2.4","Industries","Public administration and defence; compulsory social security","O","1996","1000","Pa'anga","2008","21888508.5",""
"Tonga","2.4","Industries","Education","P","1996","1000","Pa'anga","2008","12429174.3",""
"Tonga","2.4","Industries","Human health and social work activities","Q","1996","1000","Pa'anga","2008","4350573.43537581",""
"Tonga","2.4","Industries","Other service activities","R+S+T","1996","1000","Pa'anga","2008","6198518.8124798",""
"Tonga","2.4","Industries","Arts, entertainment and recreation","R","1996","1000","Pa'anga","2008","1375355.76646607",""
"Tonga","2.4","Industries","Other service activities","S","1996","1000","Pa'anga","2008","4823163.04601373",""
"Tonga","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1996","1000","Pa'anga","2008","237590297.162672",""
"Tonga","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1996","1000","Pa'anga","2008","36015365",""
"Tonga","2.4","Industries","Plus: Taxes on products","D.21","1996","1000","Pa'anga","2008","36105365",""
"Tonga","2.4","Industries","Less: Subsidies on products","D.31","1996","1000","Pa'anga","2008","90000",""
"Tonga","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1996","1000","Pa'anga","2008","273605662.162672",""
"Tonga","2.4","Industries","Agriculture, forestry and fishing","A","1995","1000","Pa'anga","2008","54960374.2158294",""
"Tonga","2.4","Industries","Crop and animal production, hunting and related service activities","01","1995","1000","Pa'anga","2008","46603406.2178828",""
"Tonga","2.4","Industries","Fishing and aquaculture","03","1995","1000","Pa'anga","2008","8356967.99794669",""
"Tonga","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1995","1000","Pa'anga","2008","25967136.6674325",""
"Tonga","2.4","Industries","Mining and quarrying","B","1995","1000","Pa'anga","2008","1323254.99726202",""
"Tonga","2.4","Industries","Manufacturing","C","1995","1000","Pa'anga","2008","20056009.6923664",""
"Tonga","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","1995","1000","Pa'anga","2008","4587871.97780409","2"
"Tonga","2.4","Industries","Construction","F","1995","1000","Pa'anga","2008","23711603.0522935",""
"Tonga","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1995","1000","Pa'anga","2008","33153687.3319838",""
"Tonga","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1995","1000","Pa'anga","2008","20598771.696963",""
"Tonga","2.4","Industries","Transportation and storage","H","1995","1000","Pa'anga","2008","8053071.10520978",""
"Tonga","2.4","Industries","Accommodation and food service activities","I","1995","1000","Pa'anga","2008","4501844.52981097",""
"Tonga","2.4","Industries","Information and communication","J","1995","1000","Pa'anga","2008","8669556.14094229",""
"Tonga","2.4","Industries","Financial and insurance activities","K","1995","1000","Pa'anga","2008","11255927.035",""
"Tonga","2.4","Industries","Real estate activities","L","1995","1000","Pa'anga","2008","30145592.5069252",""
"Tonga","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1995","1000","Pa'anga","2008","1730456.19047073",""
"Tonga","2.4","Industries","Professional, scientific and technical activities","M","1995","1000","Pa'anga","2008","1014307.94937458",""
"Tonga","2.4","Industries","Administrative and support service activities","N","1995","1000","Pa'anga","2008","716148.241096147",""
"Tonga","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1995","1000","Pa'anga","2008","34365622.2730993",""
"Tonga","2.4","Industries","Public administration and defence; compulsory social security","O","1995","1000","Pa'anga","2008","18461832.9",""
"Tonga","2.4","Industries","Education","P","1995","1000","Pa'anga","2008","11858007.3390275",""
"Tonga","2.4","Industries","Human health and social work activities","Q","1995","1000","Pa'anga","2008","4045782.03407186",""
"Tonga","2.4","Industries","Other service activities","R+S+T","1995","1000","Pa'anga","2008","6002539.30111807",""
"Tonga","2.4","Industries","Arts, entertainment and recreation","R","1995","1000","Pa'anga","2008","1325239.96188267",""
